Time,weighted_hs,unweighted_hs
Weekday,0.3092436974789916,0.3140820045768311
Weekday,0.2857142857142857,0.3072501118435769
Weekday,0.28901734104046245,0.2898301455623031
Weekday,0.2717391304347826,0.317986311912793
Weekday,0.2632696390658174,0.2634327415055091
Weekday,0.24954792043399637,0.2769849423971717
Weekday,0.21836734693877552,0.2206280041699217
Weekday,0.29375,0.3091735727036479
Weekday,0.3054892601431981,0.3123886220546699
Weekday,0.3464788732394366,0.3656644556644556
Weekday,0.3006134969325153,0.3206224068629085
Weekday,0.2835538752362949,0.3057402410241386
Weekend,0.3316708229426434,0.336703526825478
Weekday,0.21394611727416799,0.2363636536982348
Weekday,0.31954887218045114,0.3690596050332358
Weekday,0.2409867172675522,0.2425906910635861
Weekday,0.20982986767485823,0.2679488901815045
Weekday,0.27706422018348625,0.3024692654566132
Weekday,0.2958801498127341,0.3208545294967138
Weekday,0.29124236252545826,0.3142075632854549
Weekday,0.3020527859237537,0.3037411050033449
Weekday,0.3131067961165049,0.3321122702101232
Weekday,0.288135593220339,0.2936670149773598
Weekday,0.31230283911671924,0.3087685680332739
Weekday,0.273972602739726,0.3122158416839268
Weekday,0.24238026124818576,0.2636595757172166
Weekday,0.28672985781990523,0.3090114376279927
Weekday,0.28550295857988167,0.290170303723839
Weekday,0.2842323651452282,0.2949584068647687
Weekday,0.263986013986014,0.2995936567372346
Weekday,0.2781456953642384,0.2998503278574121
Weekend,0.34146341463414637,0.3522853079015421
Weekend,0.22580645161290322,0.2458087398287826
Weekend,0.2872340425531915,0.2964958504088938
Weekend,0.21406727828746178,0.2487344425903956
Weekend,0.2772727272727273,0.2882422450469591
Weekend,0.2681818181818182,0.2800191781989211
Weekend,0.3356401384083045,0.3589192791502956
Weekend,0.2751798561151079,0.2853173965342597
Weekend,0.2633279483037157,0.2714489837199161
Weekend,0.2381818181818182,0.2500837752001447
Weekend,0.3408163265306122,0.3792546177004143
Weekend,0.285132382892057,0.2833087812105542
Weekend,0.2818181818181818,0.2876437175378302
Weekend,0.28832951945080093,0.292118653143613
Weekday,0.3012658227848101,0.3263657724531115
Weekday,0.3534675615212528,0.3612884992926489
Weekday,0.2732919254658385,0.2786346834558659
Weekday,0.2567237163814181,0.2592157548349548
Weekday,0.3234624145785877,0.3464667681553076
Weekday,0.35584415584415585,0.3579982982247822
Weekday,0.3352941176470588,0.3335199990334125
Weekday,0.20305980528511822,0.2063161144550573
Weekday,0.25196850393700787,0.2618923876038656
Weekday,0.3343108504398827,0.3591700001506522
Weekday,0.2676991150442478,0.2745005656996925
Weekday,0.3370044052863436,0.3229488756102816
Weekday,0.2558139534883721,0.2666133256789419
Weekday,0.29894179894179895,0.338587117576033
Weekday,0.30434782608695654,0.3085408335524092
Weekday,0.297029702970297,0.3197915441222026
Weekday,0.3045977011494253,0.3009570155483848
Weekday,0.34054054054054056,0.3477488439134713
Weekday,0.29357798165137616,0.3233107540819211
Weekday,0.24027777777777778,0.2630710738577512
Weekday,0.31645569620253167,0.3705916305916306
Weekday,0.3231132075471698,0.339685235035207
Weekday,0.3106796116504854,0.3266228691502454
Weekday,0.2564705882352941,0.2940121620062798
Weekday,0.3025210084033613,0.3256996259275601
Weekday,0.2943722943722944,0.3216419145454649
Weekday,0.2891304347826087,0.3048783558021911
Weekday,0.2861635220125786,0.3138037856443928
Weekend,0.2908366533864542,0.29679056568524
Weekend,0.27034120734908135,0.2877246475013351
Weekend,0.28360413589364847,0.2913185085421129
Weekend,0.28600823045267487,0.3234917757948085
Weekend,0.28705882352941176,0.306035796035796
Weekend,0.3275862068965517,0.3342346897800873
Weekend,0.2572178477690289,0.2727361241238387
Weekend,0.2803030303030303,0.299263690204357
Weekend,0.3143631436314363,0.3268175430129895
Weekend,0.2535496957403651,0.2791596170543499
Weekend,0.2507204610951009,0.2554908955184379
Weekend,0.3567708333333333,0.387700691649077
Weekday,0.28169014084507044,0.2926580391083496
Weekday,0.31543624161073824,0.3269973515122032
Weekday,0.3172268907563025,0.3292899849588026
Weekday,0.27719821162444114,0.2801464974610098
Weekday,0.24431818181818182,0.255875263637391
Weekday,0.30638297872340425,0.314284429538842
Weekend,0.28798185941043086,0.3111734951532758
Weekend,0.28346456692913385,0.3032728665378686
Weekend,0.32272727272727275,0.3477715803002829
Weekend,0.36038961038961037,0.3640836501292908
Weekend,0.3511705685618729,0.3356295277251632
Weekend,0.31777777777777777,0.3489553315161925
Weekend,0.2283464566929134,0.2286453384592545
Weekend,0.33587786259541985,0.3521191922112975
Weekday,0.32450331125827814,0.3331725519450431
Weekday,0.2541528239202658,0.2655269694711319
Weekday,0.3103448275862069,0.3170902971248437
Weekday,0.3363431151241535,0.3267358927954153
Weekday,0.32158590308370044,0.3326707795128848
Weekend,0.2846975088967972,0.2886092730798613
Weekend,0.33762886597938147,0.3456505042115507
Weekday,0.3071253071253071,0.3187899144324004
Weekday,0.28862478777589134,0.3046186266564819
Weekday,0.37388724035608306,0.383569914320955
Weekday,0.2890995260663507,0.2831168241181622
Weekday,0.2857142857142857,0.3056756477568555
Weekday,0.33126293995859213,0.3407841164948257
